id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
2864,相模原市中央区,相模原市中央区清新,,,,,,,,,,,0
2865,相模原市中央区,相模原市中央区青葉,,,,,,,,,,,0
2866,相模原市中央区,相模原市中央区千代田,,,,,,,,,,,0
2867,相模原市中央区,相模原市中央区相生,,,,,,,,,,,0
2868,相模原市中央区,相模原市中央区相模原,,,,,,,,,,,0
2869,相模原市中央区,相模原市中央区大野台,,,,,,,,,,,0
2870,相模原市中央区,相模原市中央区中央,,,,,,,,,,,0
2871,相模原市中央区,相模原市中央区田名,,,,,,,,,,,0
2872,相模原市中央区,相模原市中央区田名塩田,,,,,,,,,,,0
2873,相模原市中央区,相模原市中央区東淵野辺,,,,,,,,,,,0
2874,相模原市中央区,相模原市中央区南橋本,,,,,,,,,,,0
2875,相模原市中央区,相模原市中央区氷川町,,,,,,,,,,,0
2876,相模原市中央区,相模原市中央区富士見,,,,,,,,,,,0
2877,相模原市中央区,相模原市中央区淵野辺,,,,,,,,,,,0
2878,相模原市中央区,相模原市中央区淵野辺本町,,,,,,,,,,,0
2879,相模原市中央区,相模原市中央区並木,,,,,,,,,,,0
2880,相模原市中央区,相模原市中央区弥栄,,,,,,,,,,,0
2881,相模原市中央区,相模原市中央区矢部,,,,,,,,,,,0
2882,相模原市中央区,相模原市中央区矢部新町,,,,,,,,,,,0
2883,相模原市中央区,相模原市中央区由野台,,,,,,,,,,,0
2884,相模原市中央区,相模原市中央区陽光台,,,,,,,,,,,0
2885,相模原市中央区,相模原市中央区緑が丘,,,,,,,,,,,0
2886,相模原市中央区,相模原市中央区横山1丁目,,,,,,,,,,,0
2887,相模原市中央区,相模原市中央区横山2丁目,,,,,,,,,,,0
2888,相模原市中央区,相模原市中央区横山3丁目,,,,,,,,,,,0
2889,相模原市中央区,相模原市中央区横山4丁目,,,,,,,,,,,0
2890,相模原市中央区,相模原市中央区横山5丁目,,,,,,,,,,,0
2891,相模原市中央区,相模原市中央区横山6丁目,,,,,,,,,,,0
2892,相模原市中央区,相模原市中央区横山台1丁目,,,,,,,,,,,0
2893,相模原市中央区,相模原市中央区横山台2丁目,,,,,,,,,,,0
2894,相模原市中央区,相模原市中央区宮下1丁目,,,,,,,,,,,0
2895,相模原市中央区,相模原市中央区宮下2丁目,,,,,,,,,,,0
2896,相模原市中央区,相模原市中央区宮下3丁目,,,,,,,,,,,0
2897,相模原市中央区,相模原市中央区宮下本町1丁目,,,,,,,,,,,0
2898,相模原市中央区,相模原市中央区宮下本町2丁目,,,,,,,,,,,0
2899,相模原市中央区,相模原市中央区宮下本町3丁目,,,,,,,,,,,0
2900,相模原市中央区,相模原市中央区共和1丁目,,,,,,,,,,,0
2901,相模原市中央区,相模原市中央区共和2丁目,,,,,,,,,,,0
2902,相模原市中央区,相模原市中央区共和3丁目,,,,,,,,,,,0
2903,相模原市中央区,相模原市中央区共和4丁目,,,,,,,,,,,0
2904,相模原市中央区,相模原市中央区光が丘1丁目,,,,,,,,,,,0
2905,相模原市中央区,相模原市中央区光が丘2丁目,,,,,,,,,,,0
2906,相模原市中央区,相模原市中央区光が丘3丁目,,,,,,,,,,,0
2907,相模原市中央区,相模原市中央区高根1丁目,,,,,,,,,,,0
2908,相模原市中央区,相模原市中央区高根2丁目,,,,,,,,,,,0
2909,相模原市中央区,相模原市中央区高根3丁目,,,,,,,,,,,0
2910,相模原市中央区,相模原市中央区鹿沼台1丁目,,,,,,,,,,,0
2911,相模原市中央区,相模原市中央区鹿沼台2丁目,,,,,,,,,,,0
2912,相模原市中央区,相模原市中央区小山1丁目,,,,,,,,,,,0
2913,相模原市中央区,相模原市中央区小山2丁目,,,,,,,,,,,0
2914,相模原市中央区,相模原市中央区小山3丁目,,,,,,,,,,,0
2915,相模原市中央区,相模原市中央区小山4丁目,,,,,,,,,,,0
2916,相模原市中央区,相模原市中央区小町通1丁目,,,,,,,,,,,0
2917,相模原市中央区,相模原市中央区小町通2丁目,,,,,,,,,,,0
2918,相模原市中央区,相模原市中央区松が丘1丁目,,,,,,,,,,,0
2919,相模原市中央区,相模原市中央区松が丘2丁目,,,,,,,,,,,0
2920,相模原市中央区,相模原市中央区上溝1丁目,,,,,,,,,,,0
2921,相模原市中央区,相模原市中央区上溝2丁目,,,,,,,,,,,0
2922,相模原市中央区,相模原市中央区上溝3丁目,,,,,,,,,,,0
2923,相模原市中央区,相模原市中央区上溝4丁目,,,,,,,,,,,0
2924,相模原市中央区,相模原市中央区上溝5丁目,,,,,,,,,,,0
2925,相模原市中央区,相模原市中央区上溝6丁目,,,,,,,,,,,0
2926,相模原市中央区,相模原市中央区上溝7丁目,,,,,,,,,,,0
2927,相模原市中央区,相模原市中央区上矢部1丁目,,,,,,,,,,,0
2928,相模原市中央区,相模原市中央区上矢部2丁目,,,,,,,,,,,0
2929,相模原市中央区,相模原市中央区上矢部3丁目,,,,,,,,,,,0
2930,相模原市中央区,相模原市中央区上矢部4丁目,,,,,,,,,,,0
2931,相模原市中央区,相模原市中央区上矢部5丁目,,,,,,,,,,,0
2932,相模原市中央区,相模原市中央区水郷田名1丁目,,,,,,,,,,,0
2933,相模原市中央区,相模原市中央区水郷田名2丁目,,,,,,,,,,,0
2934,相模原市中央区,相模原市中央区水郷田名3丁目,,,,,,,,,,,0
2935,相模原市中央区,相模原市中央区水郷田名4丁目,,,,,,,,,,,0
2936,相模原市中央区,相模原市中央区星が丘1丁目,,,,,,,,,,,0
2937,相模原市中央区,相模原市中央区星が丘2丁目,,,,,,,,,,,0
2938,相模原市中央区,相模原市中央区星が丘3丁目,,,,,,,,,,,0
2939,相模原市中央区,相模原市中央区星が丘4丁目,,,,,,,,,,,0
2940,相模原市中央区,相模原市中央区清新1丁目,,,,,,,,,,,0
2941,相模原市中央区,相模原市中央区清新2丁目,,,,,,,,,,,0
2942,相模原市中央区,相模原市中央区清新3丁目,,,,,,,,,,,0
2943,相模原市中央区,相模原市中央区清新4丁目,,,,,,,,,,,0
2944,相模原市中央区,相模原市中央区清新5丁目,,,,,,,,,,,0
2945,相模原市中央区,相模原市中央区清新6丁目,,,,,,,,,,,0
2946,相模原市中央区,相模原市中央区清新7丁目,,,,,,,,,,,0
2947,相模原市中央区,相模原市中央区清新8丁目,,,,,,,,,,,0
2948,相模原市中央区,相模原市中央区青葉1丁目,,,,,,,,,,,0
2949,相模原市中央区,相模原市中央区青葉2丁目,,,,,,,,,,,0
2950,相模原市中央区,相模原市中央区青葉3丁目,,,,,,,,,,,0
2951,相模原市中央区,相模原市中央区千代田1丁目,,,,,,,,,,,0
2952,相模原市中央区,相模原市中央区千代田2丁目,,,,,,,,,,,0
2953,相模原市中央区,相模原市中央区千代田3丁目,,,,,,,,,,,0
2954,相模原市中央区,相模原市中央区千代田4丁目,,,,,,,,,,,0
2955,相模原市中央区,相模原市中央区千代田5丁目,,,,,,,,,,,0
2956,相模原市中央区,相模原市中央区千代田6丁目,,,,,,,,,,,0
2957,相模原市中央区,相模原市中央区千代田7丁目,,,,,,,,,,,0
2958,相模原市中央区,相模原市中央区相生1丁目,,,,,,,,,,,0
2959,相模原市中央区,相模原市中央区相生2丁目,,,,,,,,,,,0
2960,相模原市中央区,相模原市中央区相生3丁目,,,,,,,,,,,0
2961,相模原市中央区,相模原市中央区相生4丁目,,,,,,,,,,,0
2962,相模原市中央区,相模原市中央区相模原1丁目,,,,,,,,,,,0
2963,相模原市中央区,相模原市中央区相模原2丁目,,,,,,,,,,,0
2964,相模原市中央区,相模原市中央区相模原3丁目,,,,,,,,,,,0
2965,相模原市中央区,相模原市中央区相模原4丁目,,,,,,,,,,,0
2966,相模原市中央区,相模原市中央区相模原5丁目,,,,,,,,,,,0
2967,相模原市中央区,相模原市中央区相模原6丁目,,,,,,,,,,,0
2968,相模原市中央区,相模原市中央区相模原7丁目,,,,,,,,,,,0
2969,相模原市中央区,相模原市中央区相模原8丁目,,,,,,,,,,,0
2970,相模原市中央区,相模原市中央区大野台3丁目,,,,,,,,,,,0
2971,相模原市中央区,相模原市中央区中央1丁目,,,,,,,,,,,0
2972,相模原市中央区,相模原市中央区中央2丁目,,,,,,,,,,,0
2973,相模原市中央区,相模原市中央区中央3丁目,,,,,,,,,,,0
2974,相模原市中央区,相模原市中央区中央4丁目,,,,,,,,,,,0
2975,相模原市中央区,相模原市中央区中央5丁目,,,,,,,,,,,0
2976,相模原市中央区,相模原市中央区中央6丁目,,,,,,,,,,,0
2977,相模原市中央区,相模原市中央区田名塩田1丁目,,,,,,,,,,,0
2978,相模原市中央区,相模原市中央区田名塩田2丁目,,,,,,,,,,,0
2979,相模原市中央区,相模原市中央区田名塩田3丁目,,,,,,,,,,,0
2980,相模原市中央区,相模原市中央区田名塩田4丁目,,,,,,,,,,,0
2981,相模原市中央区,相模原市中央区東淵野辺1丁目,,,,,,,,,,,0
2982,相模原市中央区,相模原市中央区東淵野辺2丁目,,,,,,,,,,,0
2983,相模原市中央区,相模原市中央区東淵野辺3丁目,,,,,,,,,,,0
2984,相模原市中央区,相模原市中央区東淵野辺4丁目,,,,,,,,,,,0
2985,相模原市中央区,相模原市中央区東淵野辺5丁目,,,,,,,,,,,0
2986,相模原市中央区,相模原市中央区南橋本1丁目,,,,,,,,,,,0
2987,相模原市中央区,相模原市中央区南橋本2丁目,,,,,,,,,,,0
2988,相模原市中央区,相模原市中央区南橋本3丁目,,,,,,,,,,,0
2989,相模原市中央区,相模原市中央区南橋本4丁目,,,,,,,,,,,0
2990,相模原市中央区,相模原市中央区富士見1丁目,,,,,,,,,,,0
2991,相模原市中央区,相模原市中央区富士見2丁目,,,,,,,,,,,0
2992,相模原市中央区,相模原市中央区富士見3丁目,,,,,,,,,,,0
2993,相模原市中央区,相模原市中央区富士見4丁目,,,,,,,,,,,0
2994,相模原市中央区,相模原市中央区富士見5丁目,,,,,,,,,,,0
2995,相模原市中央区,相模原市中央区富士見6丁目,,,,,,,,,,,0
2996,相模原市中央区,相模原市中央区淵野辺1丁目,,,,,,,,,,,0
2997,相模原市中央区,相模原市中央区淵野辺2丁目,,,,,,,,,,,0
2998,相模原市中央区,相模原市中央区淵野辺3丁目,,,,,,,,,,,0
2999,相模原市中央区,相模原市中央区淵野辺4丁目,,,,,,,,,,,0
3000,相模原市中央区,相模原市中央区淵野辺5丁目,,,,,,,,,,,0
3001,相模原市中央区,相模原市中央区淵野辺本町1丁目,,,,,,,,,,,0
3002,相模原市中央区,相模原市中央区淵野辺本町2丁目,,,,,,,,,,,0
3003,相模原市中央区,相模原市中央区淵野辺本町3丁目,,,,,,,,,,,0
3004,相模原市中央区,相模原市中央区淵野辺本町4丁目,,,,,,,,,,,0
3005,相模原市中央区,相模原市中央区淵野辺本町5丁目,,,,,,,,,,,0
3006,相模原市中央区,相模原市中央区並木1丁目,,,,,,,,,,,0
3007,相模原市中央区,相模原市中央区並木2丁目,,,,,,,,,,,0
3008,相模原市中央区,相模原市中央区並木3丁目,,,,,,,,,,,0
3009,相模原市中央区,相模原市中央区並木4丁目,,,,,,,,,,,0
3010,相模原市中央区,相模原市中央区弥栄1丁目,,,,,,,,,,,0
3011,相模原市中央区,相模原市中央区弥栄2丁目,,,,,,,,,,,0
3012,相模原市中央区,相模原市中央区弥栄3丁目,,,,,,,,,,,0
3013,相模原市中央区,相模原市中央区矢部1丁目,,,,,,,,,,,0
3014,相模原市中央区,相模原市中央区矢部2丁目,,,,,,,,,,,0
3015,相模原市中央区,相模原市中央区矢部3丁目,,,,,,,,,,,0
3016,相模原市中央区,相模原市中央区矢部4丁目,,,,,,,,,,,0
3017,相模原市中央区,相模原市中央区由野台1丁目,,,,,,,,,,,0
3018,相模原市中央区,相模原市中央区由野台2丁目,,,,,,,,,,,0
3019,相模原市中央区,相模原市中央区由野台3丁目,,,,,,,,,,,0
3020,相模原市中央区,相模原市中央区陽光台1丁目,,,,,,,,,,,0
3021,相模原市中央区,相模原市中央区陽光台2丁目,,,,,,,,,,,0
3022,相模原市中央区,相模原市中央区陽光台3丁目,,,,,,,,,,,0
3023,相模原市中央区,相模原市中央区陽光台4丁目,,,,,,,,,,,0
3024,相模原市中央区,相模原市中央区陽光台5丁目,,,,,,,,,,,0
3025,相模原市中央区,相模原市中央区陽光台6丁目,,,,,,,,,,,0
3026,相模原市中央区,相模原市中央区陽光台7丁目,,,,,,,,,,,0
3027,相模原市中央区,相模原市中央区緑が丘1丁目,,,,,,,,,,,0
3028,相模原市中央区,相模原市中央区緑が丘2丁目,,,,,,,,,,,0
3029,横浜市栄区,横浜市栄区笠間,,,,,,,,,,,0
3030,横浜市栄区,横浜市栄区笠間町,,,,,,,,,,,0
3031,横浜市栄区,横浜市栄区亀井町,,,,,,,,,,,0
3032,横浜市栄区,横浜市栄区金井町,,,,,,,,,,,0
3033,横浜市栄区,横浜市栄区桂台西,,,,,,,,,,,0
3034,横浜市栄区,横浜市栄区桂台中,,,,,,,,,,,0
3035,横浜市栄区,横浜市栄区桂台東,,,,,,,,,,,0
3036,横浜市栄区,横浜市栄区桂台南,,,,,,,,,,,0
3037,横浜市栄区,横浜市栄区桂台北,,,,,,,,,,,0
3038,横浜市栄区,横浜市栄区桂町,,,,,,,,,,,0
3039,横浜市栄区,横浜市栄区犬山町,,,,,,,,,,,0
3040,横浜市栄区,横浜市栄区元大橋,,,,,,,,,,,0
3041,横浜市栄区,横浜市栄区公田町,,,,,,,,,,,0
3042,横浜市栄区,横浜市栄区若竹町,,,,,,,,,,,0
3043,横浜市栄区,横浜市栄区小山台,,,,,,,,,,,0
3044,横浜市栄区,横浜市栄区小菅ケ谷,,,,,,,,,,,0
3045,横浜市栄区,横浜市栄区小菅ケ谷町,,,,,,,,,,,0
3046,横浜市栄区,横浜市栄区庄戸,,,,,,,,,,,0
3047,横浜市栄区,横浜市栄区上郷町,,,,,,,,,,,0
3048,横浜市栄区,横浜市栄区上之町,,,,,,,,,,,0
3049,横浜市栄区,横浜市栄区鍛冶ケ谷,,,,,,,,,,,0
3050,横浜市栄区,横浜市栄区鍛冶ケ谷町,,,,,,,,,,,0
3051,横浜市栄区,横浜市栄区中野町,,,,,,,,,,,0
3052,横浜市栄区,横浜市栄区長沼町,,,,,,,,,,,0
3053,横浜市栄区,横浜市栄区長倉町,,,,,,,,,,,0
3054,横浜市栄区,横浜市栄区長尾台町,,,,,,,,,,,0
3055,横浜市栄区,横浜市栄区田谷町,,,,,,,,,,,0
3056,横浜市栄区,横浜市栄区東上郷町,,,,,,,,,,,0
3057,横浜市栄区,横浜市栄区柏陽,,,,,,,,,,,0
3058,横浜市栄区,横浜市栄区飯島町,,,,,,,,,,,0
3059,横浜市栄区,横浜市栄区尾月,,,,,,,,,,,0
3060,横浜市栄区,横浜市栄区本郷台,,,,,,,,,,,0
3061,横浜市栄区,横浜市栄区野七里,,,,,,,,,,,0
3062,横浜市栄区,横浜市栄区笠間1丁目,,,,,,,,,,,0
3063,横浜市栄区,横浜市栄区笠間2丁目,,,,,,,,,,,0
3064,横浜市栄区,横浜市栄区笠間3丁目,,,,,,,,,,,0
3065,横浜市栄区,横浜市栄区笠間4丁目,,,,,,,,,,,0
3066,横浜市栄区,横浜市栄区笠間5丁目,,,,,,,,,,,0
3067,横浜市栄区,横浜市栄区桂台西1丁目,,,,,,,,,,,0
3068,横浜市栄区,横浜市栄区桂台西2丁目,,,,,,,,,,,0
3069,横浜市栄区,横浜市栄区桂台南1丁目,,,,,,,,,,,0
3070,横浜市栄区,横浜市栄区桂台南2丁目,,,,,,,,,,,0
3071,横浜市栄区,横浜市栄区元大橋1丁目,,,,,,,,,,,0
3072,横浜市栄区,横浜市栄区元大橋2丁目,,,,,,,,,,,0
3073,横浜市栄区,横浜市栄区小山台1丁目,,,,,,,,,,,0
3074,横浜市栄区,横浜市栄区小山台2丁目,,,,,,,,,,,0
3075,横浜市栄区,横浜市栄区小菅ケ谷1丁目,,,,,,,,,,,0
3076,横浜市栄区,横浜市栄区小菅ケ谷2丁目,,,,,,,,,,,0
3077,横浜市栄区,横浜市栄区小菅ケ谷3丁目,,,,,,,,,,,0
3078,横浜市栄区,横浜市栄区小菅ケ谷4丁目,,,,,,,,,,,0
3079,横浜市栄区,横浜市栄区庄戸1丁目,,,,,,,,,,,0
3080,横浜市栄区,横浜市栄区庄戸2丁目,,,,,,,,,,,0
3081,横浜市栄区,横浜市栄区庄戸3丁目,,,,,,,,,,,0
3082,横浜市栄区,横浜市栄区庄戸4丁目,,,,,,,,,,,0
3083,横浜市栄区,横浜市栄区庄戸5丁目,,,,,,,,,,,0
3084,横浜市栄区,横浜市栄区鍛冶ケ谷1丁目,,,,,,,,,,,0
3085,横浜市栄区,横浜市栄区鍛冶ケ谷2丁目,,,,,,,,,,,0
3086,横浜市栄区,横浜市栄区本郷台1丁目,,,,,,,,,,,0
3087,横浜市栄区,横浜市栄区本郷台2丁目,,,,,,,,,,,0
3088,横浜市栄区,横浜市栄区本郷台3丁目,,,,,,,,,,,0
3089,横浜市栄区,横浜市栄区本郷台4丁目,,,,,,,,,,,0
3090,横浜市栄区,横浜市栄区本郷台5丁目,,,,,,,,,,,0
3091,横浜市栄区,横浜市栄区野七里1丁目,,,,,,,,,,,0
3092,横浜市栄区,横浜市栄区野七里2丁目,,,,,,,,,,,0
3093,三浦市,三浦市栄町,,,,,,,,,,,0
3094,三浦市,三浦市海外町,,,,,,,,,,,0
3095,三浦市,三浦市宮川町,,,,,,,,,,,0
3096,三浦市,三浦市原町,,,,,,,,,,,0
3097,三浦市,三浦市向ケ崎町,,,,,,,,,,,0
3098,三浦市,三浦市三崎,,,,,,,,,,,0
3099,三浦市,三浦市三崎町諸磯,,,,,,,,,,,0
3100,三浦市,三浦市三崎町小網代,,,,,,,,,,,0
3101,三浦市,三浦市三崎町城ケ島,,,,,,,,,,,0
3102,三浦市,三浦市三崎町六合,,,,,,,,,,,0
3103,三浦市,三浦市初声町下宮田,,,,,,,,,,,0
3104,三浦市,三浦市初声町高円坊,,,,,,,,,,,0
3105,三浦市,三浦市初声町三戸,,,,,,,,,,,0
3106,三浦市,三浦市初声町入江,,,,,,,,,,,0
3107,三浦市,三浦市初声町和田,,,,,,,,,,,0
3108,三浦市,三浦市城山町,,,,,,,,,,,0
3109,三浦市,三浦市諏訪町,,,,,,,,,,,0
3110,三浦市,三浦市晴海町,,,,,,,,,,,0
3111,三浦市,三浦市天神町,,,,,,,,,,,0
3112,三浦市,三浦市東岡町,,,,,,,,,,,0
3113,三浦市,三浦市南下浦町菊名,,,,,,,,,,,0
3114,三浦市,三浦市南下浦町金田,,,,,,,,,,,0
3115,三浦市,三浦市南下浦町松輪,,,,,,,,,,,0
3116,三浦市,三浦市南下浦町上宮田,,,,,,,,,,,0
3117,三浦市,三浦市南下浦町毘沙門,,,,,,,,,,,0
3118,三浦市,三浦市白石町,,,,,,,,,,,0
3119,三浦市,三浦市尾上町,,,,,,,,,,,0
3120,三浦市,三浦市岬陽町,,,,,,,,,,,0
3121,三浦市,三浦市三崎1丁目,,,,,,,,,,,0
3122,三浦市,三浦市三崎2丁目,,,,,,,,,,,0
3123,三浦市,三浦市三崎3丁目,,,,,,,,,,,0
3124,三浦市,三浦市三崎4丁目,,,,,,,,,,,0
3125,三浦市,三浦市三崎5丁目,,,,,,,,,,,0
3126,川崎市幸区,川崎市幸区遠藤町,,,,,,,,,,,0
3127,川崎市幸区,川崎市幸区下平間,,,,,,,,,,,0
3128,川崎市幸区,川崎市幸区河原町,,,,,,,,,,,0
3129,川崎市幸区,川崎市幸区古市場,,,,,,,,,,,0
3130,川崎市幸区,川崎市幸区古川町,,,,,,,,,,,0
3131,川崎市幸区,川崎市幸区戸手,,,,,,,,,,,0
3132,川崎市幸区,川崎市幸区戸手本町,,,,,,,,,,,0
3133,川崎市幸区,川崎市幸区幸町,,,,,,,,,,,0
3134,川崎市幸区,川崎市幸区紺屋町,,,,,,,,,,,0
3135,川崎市幸区,川崎市幸区鹿島田,,,,,,,,,,,0
3136,川崎市幸区,川崎市幸区小向,,,,,,,,,,,0
3137,川崎市幸区,川崎市幸区小向西町,,,,,,,,,,,0
3138,川崎市幸区,川崎市幸区小向仲野町,,,,,,,,,,,0
3139,川崎市幸区,川崎市幸区小向町,,,,,,,,,,,0
3140,川崎市幸区,川崎市幸区小向東芝町,,,,,,,,,,,0
3141,川崎市幸区,川崎市幸区小倉,,,,,,,,,,,0
3142,川崎市幸区,川崎市幸区新小倉,,,,,,,,,,,0
3143,川崎市幸区,川崎市幸区新川崎,,,,,,,,,,,0
3144,川崎市幸区,川崎市幸区新塚越,,,,,,,,,,,0
3145,川崎市幸区,川崎市幸区神明町,,,,,,,,,,,0
3146,川崎市幸区,川崎市幸区大宮町,,,,,,,,,,,0
3147,川崎市幸区,川崎市幸区中幸町,,,,,,,,,,,0
3148,川崎市幸区,川崎市幸区塚越,,,,,,,,,,,0
3149,川崎市幸区,川崎市幸区都町,,,,,,,,,,,0
3150,川崎市幸区,川崎市幸区東古市場,,,,,,,,,,,0
3151,川崎市幸区,川崎市幸区東小倉,,,,,,,,,,,0
3152,川崎市幸区,川崎市幸区南加瀬,,,,,,,,,,,0
3153,川崎市幸区,川崎市幸区南幸町,,,,,,,,,,,0
3154,川崎市幸区,川崎市幸区北加瀬,,,,,,,,,,,0
3155,川崎市幸区,川崎市幸区堀川町,,,,,,,,,,,0
3156,川崎市幸区,川崎市幸区矢上,,,,,,,,,,,0
3157,川崎市幸区,川崎市幸区柳町,,,,,,,,,,,0
3158,川崎市幸区,川崎市幸区古市場1丁目,,,,,,,,,,,0
3159,川崎市幸区,川崎市幸区古市場2丁目,,,,,,,,,,,0
3160,川崎市幸区,川崎市幸区戸手1丁目,,,,,,,,,,,0
3161,川崎市幸区,川崎市幸区戸手2丁目,,,,,,,,,,,0
3162,川崎市幸区,川崎市幸区戸手3丁目,,,,,,,,,,,0
3163,川崎市幸区,川崎市幸区戸手4丁目,,,,,,,,,,,0
3164,川崎市幸区,川崎市幸区戸手本町1丁目,,,,,,,,,,,0
3165,川崎市幸区,川崎市幸区戸手本町2丁目,,,,,,,,,,,0
3166,川崎市幸区,川崎市幸区幸町1丁目,,,,,,,,,,,0
3167,川崎市幸区,川崎市幸区幸町2丁目,,,,,,,,,,,0
3168,川崎市幸区,川崎市幸区幸町3丁目,,,,,,,,,,,0
3169,川崎市幸区,川崎市幸区幸町4丁目,,,,,,,,,,,0
3170,川崎市幸区,川崎市幸区鹿島田1丁目,,,,,,,,,,,0
3171,川崎市幸区,川崎市幸区鹿島田2丁目,,,,,,,,,,,0
3172,川崎市幸区,川崎市幸区鹿島田3丁目,,,,,,,,,,,0
3173,川崎市幸区,川崎市幸区小向西町1丁目,,,,,,,,,,,0
3174,川崎市幸区,川崎市幸区小向西町2丁目,,,,,,,,,,,0
3175,川崎市幸区,川崎市幸区小向西町3丁目,,,,,,,,,,,0
3176,川崎市幸区,川崎市幸区小向西町4丁目,,,,,,,,,,,0
3177,川崎市幸区,川崎市幸区小倉1丁目,,,,,,,,,,,0
3178,川崎市幸区,川崎市幸区小倉2丁目,,,,,,,,,,,0
3179,川崎市幸区,川崎市幸区小倉3丁目,,,,,,,,,,,0
3180,川崎市幸区,川崎市幸区小倉4丁目,,,,,,,,,,,0
3181,川崎市幸区,川崎市幸区小倉5丁目,,,,,,,,,,,0
3182,川崎市幸区,川崎市幸区神明町1丁目,,,,,,,,,,,0
3183,川崎市幸区,川崎市幸区神明町2丁目,,,,,,,,,,,0
3184,川崎市幸区,川崎市幸区中幸町1丁目,,,,,,,,,,,0
3185,川崎市幸区,川崎市幸区中幸町2丁目,,,,,,,,,,,0
3186,川崎市幸区,川崎市幸区中幸町3丁目,,,,,,,,,,,0
3187,川崎市幸区,川崎市幸区中幸町4丁目,,,,,,,,,,,0
3188,川崎市幸区,川崎市幸区塚越1丁目,,,,,,,,,,,0
3189,川崎市幸区,川崎市幸区塚越2丁目,,,,,,,,,,,0
3190,川崎市幸区,川崎市幸区塚越3丁目,,,,,,,,,,,0
3191,川崎市幸区,川崎市幸区塚越4丁目,,,,,,,,,,,0
3192,川崎市幸区,川崎市幸区南加瀬1丁目,,,,,,,,,,,0
3193,川崎市幸区,川崎市幸区南加瀬2丁目,,,,,,,,,,,0
3194,川崎市幸区,川崎市幸区南加瀬3丁目,,,,,,,,,,,0
3195,川崎市幸区,川崎市幸区南加瀬4丁目,,,,,,,,,,,0
3196,川崎市幸区,川崎市幸区南加瀬5丁目,,,,,,,,,,,0
3197,川崎市幸区,川崎市幸区南幸町1丁目,,,,,,,,,,,0
3198,川崎市幸区,川崎市幸区南幸町2丁目,,,,,,,,,,,0
3199,川崎市幸区,川崎市幸区南幸町3丁目,,,,,,,,,,,0
3200,川崎市幸区,川崎市幸区北加瀬1丁目,,,,,,,,,,,0
3201,川崎市幸区,川崎市幸区北加瀬2丁目,,,,,,,,,,,0
3202,川崎市幸区,川崎市幸区北加瀬3丁目,,,,,,,,,,,0
3203,川崎市川崎区,川崎市川崎区旭町,,,,,,,,,,,0
3204,川崎市川崎区,川崎市川崎区伊勢町,,,,,,,,,,,0
3205,川崎市川崎区,川崎市川崎区駅前本町,,,,,,,,,,,0
3206,川崎市川崎区,川崎市川崎区榎町,,,,,,,,,,,0
3207,川崎市川崎区,川崎市川崎区塩浜,,,,,,,,,,,0
3208,川崎市川崎区,川崎市川崎区下並木,,,,,,,,,,,0
3209,川崎市川崎区,川崎市川崎区貝塚,,,,,,,,,,,0
3210,川崎市川崎区,川崎市川崎区観音,,,,,,,,,,,0
3211,川崎市川崎区,川崎市川崎区宮前町,,,,,,,,,,,0
3212,川崎市川崎区,川崎市川崎区宮本町,,,,,,,,,,,0
3213,川崎市川崎区,川崎市川崎区京町,,,,,,,,,,,0
3214,川崎市川崎区,川崎市川崎区境町,,,,,,,,,,,0
3215,川崎市川崎区,川崎市川崎区元木,,,,,,,,,,,0
3216,川崎市川崎区,川崎市川崎区江川,,,,,,,,,,,0
3217,川崎市川崎区,川崎市川崎区港町,,,,,,,,,,,0
3218,川崎市川崎区,川崎市川崎区鋼管通,,,,,,,,,,,0
3219,川崎市川崎区,川崎市川崎区砂子,,,,,,,,,,,0
3220,川崎市川崎区,川崎市川崎区桜本,,,,,,,,,,,0
3221,川崎市川崎区,川崎市川崎区四谷下町,,,,,,,,,,,0
3222,川崎市川崎区,川崎市川崎区四谷上町,,,,,,,,,,,0
3223,川崎市川崎区,川崎市川崎区出来野,,,,,,,,,,,0
3224,川崎市川崎区,川崎市川崎区小川町,,,,,,,,,,,0
3225,川崎市川崎区,川崎市川崎区小田,,,,,,,,,,,0
3226,川崎市川崎区,川崎市川崎区小田栄,,,,,,,,,,,0
3227,川崎市川崎区,川崎市川崎区小島町,,,,,,,,,,,0
3228,川崎市川崎区,川崎市川崎区昭和,,,,,,,,,,,0
3229,川崎市川崎区,川崎市川崎区新川通,,,,,,,,,,,0
3230,川崎市川崎区,川崎市川崎区水江町,,,,,,,,,,,0
3231,川崎市川崎区,川崎市川崎区千鳥町,,,,,,,,,,,0
3232,川崎市川崎区,川崎市川崎区川中島,,,,,,,,,,,0
3233,川崎市川崎区,川崎市川崎区扇町,,,,,,,,,,,0
3234,川崎市川崎区,川崎市川崎区扇島,,,,,,,,,,,0
3235,川崎市川崎区,川崎市川崎区浅田,,,,,,,,,,,0
3236,川崎市川崎区,川崎市川崎区浅野町,,,,,,,,,,,0
3237,川崎市川崎区,川崎市川崎区台町,,,,,,,,,,,0
3238,川崎市川崎区,川崎市川崎区大師駅前,,,,,,,,,,,0
3239,川崎市川崎区,川崎市川崎区大師河原,,,,,,,,,,,0
3240,川崎市川崎区,川崎市川崎区大師公園,,,,,,,,,,,0
